drug_class,i,j,x,y,scale,amplitude,power,p.value,coi_raw,coi,sig
Macrolides,2,12,2,1.55,2.7961977074386084,0.10786521538185481,0.011634904689373927,0.96,0.5665336287511625,1,0
Macrolides,2,13,2,1.6,2.8948054066368654,0.12363035347384888,0.015284464300068816,0.92,0.5665336287511625,1,0
Macrolides,2,14,2,1.6500000000000001,2.996890498837522,0.14602434213905693,0.021323108497144357,0.88,0.5665336287511625,1,0
Macrolides,2,15,2,1.7000000000000002,3.102575614039975,0.16924281620056755,0.028643130835499096,0.83,0.5665336287511625,1,0
Macrolides,2,16,2,1.75,3.2119877067812097,0.18957405400757335,0.03593832195286634,0.82,0.5665336287511625,1,0
Macrolides,2,17,2,1.8,3.3252582086402898,0.20502709972196453,0.042036111620400385,0.74,0.5665336287511625,1,0
Macrolides,2,18,2,1.85,3.4425231861209054,0.21478102878173275,0.04613089032453951,0.74,0.5665336287511625,1,0
Macrolides,2,19,2,1.9,3.563923504101635,0.21877702957447095,0.04786338866942893,0.78,0.5665336287511625,1,0
Macrolides,2,20,2,1.9500000000000002,3.6896049950502747,0.21738807400179863,0.04725757471821147,0.78,0.5665336287511625,1,0
Macrolides,2,21,2,2,3.8197186342054885,0.2111445121673695,0.044582005018396466,0.79,0.5665336287511625,1,0
Macrolides,2,22,2,2.0500000000000003,3.954420720936236,0.20054567523850192,0.04021856785686668,0.81,0.5665336287511625,1,0
Macrolides,2,23,2,2.1,4.093873066496817,0.1859861755494407,0.03459085749550737,0.84,0.5665336287511625,1,0
Macrolides,2,24,2,2.15,4.238243188403094,0.1677827604012771,0.02815105468787235,0.88,0.5665336287511625,1,0
Macrolides,2,25,2,2.2,4.387704511663366,0.14624243002830323,0.02138684834058317,0.89,0.5665336287511625,1,0
Macrolides,2,26,2,2.25,4.542436577105643,0.12170272823319801,0.014811554059403651,0.9,0.5665336287511625,1,0
Macrolides,2,27,2,2.3,4.702625257051561,0.0945078128455437,0.008931726688848318,0.93,0.5665336287511625,1,0
Macrolides,2,28,2,2.35,4.868462978596023,0.064936219191040645,0.004216712562826875,0.94,0.5665336287511625,1,0
Macrolides,2,29,2,2.4000000000000004,5.040148954760778,0.03315665569359428,0.0010993638167835582,0.98,0.5665336287511625,1,0
Macrolides,2,30,2,2.45,5.217889423799615,0.0040485918932911015,1.6391096318422428e-5,1,0.5665336287511625,1,0
Macrolides,2,31,2,2.5,5.4018978969426374,0.03833268243142402,0.0014693945423884039,0.97,0.5665336287511625,1,0
Macrolides,2,32,2,2.55,5.592395414877217,0.07791943049470264,0.006071437648618796,0.93,0.5665336287511625,1,0
Macrolides,2,33,2,2.6,5.789610813273731,0.12059683965621809,0.014543597735067576,0.85,0.5665336287511625,1,0
Macrolides,2,34,2,2.65,5.993780997675044,0.166246833552534,0.027638009666243947,0.78,0.5665336287511625,1,0
Macrolides,2,35,2,2.7,6.20515122807995,0.21444994852641627,0.04598878042298258,0.61,0.5665336287511625,1,0
Macrolides,2,36,2,2.75,6.423975413562419,0.2644437096679998,0.06993047558297336,0.47,0.5665336287511625,1,0
Macrolides,2,37,2,2.8,6.6505164172805795,0.31521698820853383,0.09936174965525899,0.32,0.5665336287511625,1,0
Macrolides,2,38,2,2.85,6.885046372241811,0.3657024771979667,0.13373830182872937,0.26,0.5665336287511625,1,0
Macrolides,2,39,2,2.9000000000000004,7.127847008203271,0.4150074290996928,0.1722311662079365,0.11,0.5665336287511625,1,0
Macrolides,2,40,2,2.95,7.37920999010055,0.46259852218602454,0.21399739272869384,0.05,0.5665336287511625,1,0
Macrolides,2,41,2,3,7.639437268410977,0.5083633920206198,0.2584333383467103,0.02,0.5665336287511625,1,1
Macrolides,2,42,2,3.0500000000000003,7.9088414418724735,0.5525135697342314,0.3052712447404634,0.01,0.5665336287511625,1,1
Macrolides,2,43,2,3.1,8.187746132993635,0.5953574440512867,0.3544504861872808,0.01,0.5665336287511625,1,1
Macrolides,2,44,2,3.15,8.476486376806186,0.6370280368908098,0.4058047197849589,0,0.5665336287511625,1,1
Macrolides,2,45,2,3.2,8.775409023326732,0.6772676142380326,0.4586914212956765,0,0.5665336287511625,1,1
Macrolides,2,46,2,3.25,9.084873154211285,0.7153391210267707,0.511710058071353,0,0.5665336287511625,1,1
Macrolides,2,47,2,3.3000000000000003,9.405250514103123,0.7500748170073128,0.5626122311085537,0,0.5665336287511625,1,1
Macrolides,2,48,2,3.35,9.736925957192046,0.7800217123248423,0.6084338716981791,0,0.5665336287511625,1,1
Macrolides,2,49,2,3.400000000000001,10.080297909521558,0.8036237504482923,0.6458111322845791,0,0.5665336287511625,1,1
Macrolides,2,50,2,3.45,10.43577884759923,0.8193903512201052,0.6714005476726073,0,0.5665336287511625,1,1
Macrolides,2,51,2,3.5,10.803795793885275,0.826025519503759,0.682318158871455,0,0.5665336287511625,1,1
Macrolides,2,52,2,3.5500000000000003,11.184790829754435,0.8225171868766724,0.6765345227075149,0,0.5665336287511625,1,1
Macrolides,2,53,2,3.6,11.579221626547461,0.8082030355161076,0.6531921466174506,0,0.5665336287511625,1,1
Macrolides,2,54,2,3.6500000000000004,11.98756199535009,0.7828315449240083,0.6128252277281097,0,0.5665336287511625,1,1
Macrolides,2,55,2,3.7,12.4103024561599,0.7466260323194239,0.5574504321370455,0,0.5665336287511625,1,1
Macrolides,2,56,2,3.75,12.847950827124839,0.7003419095347334,0.4904787902507567,0,0.5665336287511625,1,1
Macrolides,2,57,2,3.8000000000000003,13.301032834561163,0.645293257111494,0.4164033876735607,0,0.5665336287511625,1,1
Macrolides,2,58,2,3.85,13.770092744483621,0.5833219255508549,0.34026446882835715,0,0.5665336287511625,1,1
Macrolides,2,59,2,3.9000000000000004,14.255694016406544,0.51669248443796,0.2669711234746715,0,0.5665336287511625,1,1
Macrolides,2,60,2,3.95,14.7584199802011,0.44791539926858287,0.200628204901934,0,0.5665336287511625,1,1
Macrolides,2,61,2,4,15.278874536821954,0.37952246599632,0.1440373021959279,0,0.5665336287511625,1,1
Macrolides,2,62,2,4.050000000000001,15.817682883744947,0.31383659885086873,0.09849341077828111,0.03,0.5665336287511625,1,1
Macrolides,2,63,2,4.1,16.37549226598727,0.2527865366191873,0.06390103309592372,0.12,0.5665336287511625,1,0
Macrolides,2,64,2,4.15,16.95297275361238,0.19781449199751405,0.03913057324423456,0.31,0.5665336287511625,1,0
Macrolides,2,65,2,4.2,17.550818046653465,0.14992411407450895,0.02247723998102637,0.49,0.5665336287511625,1,0
Macrolides,3,1,3,1,1.9098593171027443,0.1704693791999251,0.029059809244807864,0.85,1.5665336287511624,1.5665336287511624,0
Macrolides,3,2,3,1.05,1.977210360468118,0.1915677199768455,0.03669819133712708,0.86,1.5665336287511624,1.5665336287511624,0
Macrolides,3,3,3,1.0999999999999999,2.0469365332484086,0.21021537091404738,0.044190502168530515,0.84,1.5665336287511624,1.5665336287511624,0
Macrolides,3,4,3,1.1500000000000001,2.119121594201547,0.2249874427542116,0.05061934939707965,0.84,1.5665336287511624,1.5665336287511624,0
Macrolides,3,5,3,1.2000000000000002,2.193852255831683,0.23464447985623557,0.055058031927003336,0.85,1.5665336287511624,1.5665336287511624,0
Macrolides,3,6,3,1.25,2.2712182885528214,0.23839025064525218,0.05682991160270617,0.84,1.5665336287511624,1.5665336287511624,0
Macrolides,3,7,3,1.3,2.3513126285257804,0.23615477171397492,0.055769076203279616,0.8,1.5665336287511624,1.5665336287511624,0
Macrolides,3,8,3,1.35,2.4342314892980115,0.22885824490288167,0.052376096260027365,0.83,1.5665336287511624,1.5665336287511624,0
Macrolides,3,9,3,1.4,2.5200744773803887,0.21857212756700597,0.04777377494916754,0.85,1.5665336287511624,1.5665336287511624,0
Macrolides,3,10,3,1.45,2.6089447118998073,0.20840878601648055,0.04343422208886319,0.86,1.5665336287511624,1.5665336287511624,0
Macrolides,3,11,3,1.5,2.7009489484713187,0.20186355791301924,0.04074889601330287,0.87,1.5665336287511624,1.5665336287511624,0
Macrolides,3,12,3,1.55,2.7961977074386084,0.20148463513575507,0.04059605819578835,0.86,1.5665336287511624,1.5665336287511624,0
Macrolides,3,13,3,1.6,2.8948054066368654,0.20754566052093912,0.04307520120107291,0.87,1.5665336287511624,1.5665336287511624,0
Macrolides,3,14,3,1.6500000000000001,2.996890498837522,0.21797215337375106,0.04751185964639005,0.85,1.5665336287511624,1.5665336287511624,0
Macrolides,3,15,3,1.7000000000000002,3.102575614039975,0.22961075346455725,0.0527210981065617,0.83,1.5665336287511624,1.5665336287511624,0
Macrolides,3,16,3,1.75,3.2119877067812097,0.23960515713394598,0.05741063132518295,0.78,1.5665336287511624,1.5665336287511624,0
Macrolides,3,17,3,1.8,3.3252582086402898,0.24607914352086854,0.06055494487596421,0.77,1.5665336287511624,1.5665336287511624,0
Macrolides,3,18,3,1.85,3.4425231861209054,0.24819627647006157,0.06160139165360324,0.76,1.5665336287511624,1.5665336287511624,0
Macrolides,3,19,3,1.9,3.563923504101635,0.2458907698852674,0.06046227071476953,0.73,1.5665336287511624,1.5665336287511624,0
Macrolides,3,20,3,1.9500000000000002,3.6896049950502747,0.23948798991625464,0.05735449731412808,0.78,1.5665336287511624,1.5665336287511624,0
Macrolides,3,21,3,2,3.8197186342054885,0.22937022046912559,0.052610698038055285,0.8,1.5665336287511624,1.5665336287511624,0
Macrolides,3,22,3,2.0500000000000003,3.954420720936236,0.21579674360804815,0.04656823455183767,0.78,1.5665336287511624,1.5665336287511624,0
Macrolides,3,23,3,2.1,4.093873066496817,0.19890802413442613,0.03956440206506144,0.82,1.5665336287511624,1.5665336287511624,0
Macrolides,3,24,3,2.15,4.238243188403094,0.17884917658088692,0.03198702796366127,0.85,1.5665336287511624,1.5665336287511624,0
Macrolides,3,25,3,2.2,4.387704511663366,0.1559010465513329,0.024305136315800877,0.87,1.5665336287511624,1.5665336287511624,0
Macrolides,3,26,3,2.25,4.542436577105643,0.13054576374931298,0.01704219643289144,0.9,1.5665336287511624,1.5665336287511624,0
Macrolides,3,27,3,2.3,4.702625257051561,0.10351072729130933,0.010714470664375813,0.93,1.5665336287511624,1.5665336287511624,0
Macrolides,3,28,3,2.35,4.868462978596023,0.07608466389843777,0.005788876080538239,0.94,1.5665336287511624,1.5665336287511624,0
Macrolides,3,29,3,2.4000000000000004,5.040148954760778,0.051953283283492045,0.0026991436439347733,0.98,1.5665336287511624,1.5665336287511624,0
Macrolides,3,30,3,2.45,5.217889423799615,0.04377369544664385,0.0019161364130555285,0.97,1.5665336287511624,1.5665336287511624,0
Macrolides,3,31,3,2.5,5.4018978969426374,0.06350035924292531,0.00403229562398057,0.95,1.5665336287511624,1.5665336287511624,0
Macrolides,3,32,3,2.55,5.592395414877217,0.09903915210020033,0.009808753648726616,0.89,1.5665336287511624,1.5665336287511624,0
Macrolides,3,33,3,2.6,5.789610813273731,0.14192294127300045,0.020142121259579534,0.81,1.5665336287511624,1.5665336287511624,0
Macrolides,3,34,3,2.65,5.993780997675044,0.18955127576431893,0.035929686143880875,0.69,1.5665336287511624,1.5665336287511624,0
Macrolides,3,35,3,2.7,6.20515122807995,0.24052169459781428,0.05785068557220424,0.57,1.5665336287511624,1.5665336287511624,0
Macrolides,3,36,3,2.75,6.423975413562419,0.2934896382498754,0.08613616776004271,0.43,1.5665336287511624,1.5665336287511624,0
Macrolides,3,37,3,2.8,6.6505164172805795,0.3470478677276925,0.12044222249433799,0.29,1.5665336287511624,1.5665336287511624,0
Macrolides,3,38,3,2.85,6.885046372241811,0.399907213227878,0.15992577919168746,0.24,1.5665336287511624,1.5665336287511624,0
Macrolides,3,39,3,2.9000000000000004,7.127847008203271,0.45114402868699294,0.20353093461993024,0.1,1.5665336287511624,1.5665336287511624,0
Macrolides,3,40,3,2.95,7.37920999010055,0.5003690198261546,0.25036915600178666,0.05,1.5665336287511624,1.5665336287511624,0
Macrolides,3,41,3,3,7.639437268410977,0.5477230613606996,0.3000005519463367,0.01,1.5665336287511624,1.5665336287511624,1
Macrolides,3,42,3,3.0500000000000003,7.9088414418724735,0.5936788474262776,0.3524545738813935,0.01,1.5665336287511624,1.5665336287511624,1
Macrolides,3,43,3,3.1,8.187746132993635,0.6387125907830977,0.40795377362485674,0.01,1.5665336287511624,1.5665336287511624,1
Macrolides,3,44,3,3.15,8.476486376806186,0.6829697042924875,0.46644761698136783,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,45,3,3.2,8.775409023326732,0.7260470857634352,0.5271443707455771,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,46,3,3.25,9.084873154211285,0.7669529968661701,0.5882168994019997,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,47,3,3.3000000000000003,9.405250514103123,0.8042255661207877,0.6467787612023013,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,48,3,3.35,9.736925957192046,0.8361398962202642,0.6991299260512343,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,49,3,3.400000000000001,10.080297909521558,0.8609276420549989,0.7411964048543804,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,50,3,3.45,10.43577884759923,0.8769574946218985,0.7690544473735171,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,51,3,3.5,10.803795793885275,0.8828589047481102,0.7794398456930327,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,52,3,3.5500000000000003,11.184790829754435,0.8775998221766061,0.7701814478844109,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,53,3,3.6,11.579221626547461,0.8605438551173901,0.7405357265802996,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,54,3,3.6500000000000004,11.98756199535009,0.8315096315757522,0.6914082674032431,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,55,3,3.7,12.4103024561599,0.7908383143305739,0.6254252394132238,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,56,3,3.75,12.847950827124839,0.7394537327405444,0.5467918228639245,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,57,3,3.8000000000000003,13.301032834561163,0.6788850188302676,0.4608848687921729,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,58,3,3.85,13.770092744483621,0.6112214634890479,0.3735916774296935,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,59,3,3.9000000000000004,14.255694016406544,0.5389836306041786,0.29050335405926164,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,60,3,3.95,14.7584199802011,0.4649175577161733,0.21614833547277135,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,61,3,4,15.278874536821954,0.39174227478513046,0.15346200985382866,0,1.5665336287511624,1.5665336287511624,1
Macrolides,3,62,3,4.050000000000001,15.817682883744947,0.3218983554060738,0.103618551213135,0.03,1.5665336287511624,1.5665336287511624,1
Macrolides,3,63,3,4.1,16.37549226598727,0.2573519540807241,0.0662300282691671,0.12,1.5665336287511624,1.5665336287511624,0
Macrolides,3,64,3,4.15,16.95297275361238,0.19950483033846986,0.03980217732838164,0.31,1.5665336287511624,1.5665336287511624,0
Macrolides,3,65,3,4.2,17.550818046653465,0.14925974604726042,0.022278471790092673,0.49,1.5665336287511624,1.5665336287511624,0
Macrolides,4,1,4,1,1.9098593171027443,0.21442405937658102,0.04597767723953154,0.82,2.151496129472319,2.151496129472319,0
Macrolides,4,2,4,1.05,1.977210360468118,0.24223028262463425,0.05867550982041018,0.82,2.151496129472319,2.151496129472319,0
Macrolides,4,3,4,1.0999999999999999,2.0469365332484086,0.2676870433909152,0.07165635319936972,0.79,2.151496129472319,2.151496129472319,0
Macrolides,4,4,4,1.1500000000000001,2.119121594201547,0.28926284905915944,0.08367299584582209,0.75,2.151496129472319,2.151496129472319,0
Macrolides,4,5,4,1.2000000000000002,2.193852255831683,0.30566135048799314,0.09342886118214379,0.74,2.151496129472319,2.151496129472319,0
Macrolides,4,6,4,1.25,2.2712182885528214,0.3160520615232526,0.09988890559309786,0.69,2.151496129472319,2.151496129472319,0
Macrolides,4,7,4,1.3,2.3513126285257804,0.3202712299983126,0.10257366076463204,0.68,2.151496129472319,2.151496129472319,0
Macrolides,4,8,4,1.35,2.4342314892980115,0.3189451264256033,0.10172599367064407,0.65,2.151496129472319,2.151496129472319,0
Macrolides,4,9,4,1.4,2.5200744773803887,0.3134809647019875,0.09827031523048875,0.65,2.151496129472319,2.151496129472319,0
Macrolides,4,10,4,1.45,2.6089447118998073,0.305865463565964,0.09355368180242205,0.71,2.151496129472319,2.151496129472319,0
Macrolides,4,11,4,1.5,2.7009489484713187,0.2982314187602416,0.08894197913574658,0.75,2.151496129472319,2.151496129472319,0
Macrolides,4,12,4,1.55,2.7961977074386084,0.29224886390187477,0.0854093984519365,0.75,2.151496129472319,2.151496129472319,0
Macrolides,4,13,4,1.6,2.8948054066368654,0.28857636769591727,0.08327631999256922,0.74,2.151496129472319,2.151496129472319,0
Macrolides,4,14,4,1.6500000000000001,2.996890498837522,0.28670831132772073,0.08220165578439324,0.73,2.151496129472319,2.151496129472319,0
Macrolides,4,15,4,1.7000000000000002,3.102575614039975,0.28535549741707145,0.08142775990614426,0.75,2.151496129472319,2.151496129472319,0
Macrolides,4,16,4,1.75,3.2119877067812097,0.28311554183676774,0.08015441002952658,0.76,2.151496129472319,2.151496129472319,0
Macrolides,4,17,4,1.8,3.3252582086402898,0.2790234106572075,0.07785406369478065,0.77,2.151496129472319,2.151496129472319,0
Macrolides,4,18,4,1.85,3.4425231861209054,0.2727325014377425,0.07438301734048822,0.75,2.151496129472319,2.151496129472319,0
Macrolides,4,19,4,1.9,3.563923504101635,0.26433551451466103,0.06987326423373057,0.77,2.151496129472319,2.151496129472319,0
Macrolides,4,20,4,1.9500000000000002,3.6896049950502747,0.2540132766807305,0.06452274473008134,0.8,2.151496129472319,2.151496129472319,0
Macrolides,4,21,4,2,3.8197186342054885,0.24175575362266202,0.058445844409661274,0.82,2.151496129472319,2.151496129472319,0
Macrolides,4,22,4,2.0500000000000003,3.954420720936236,0.22732151944135645,0.05167507320112699,0.77,2.151496129472319,2.151496129472319,0
Macrolides,4,23,4,2.1,4.093873066496817,0.21042774134128822,0.044279834325996095,0.78,2.151496129472319,2.151496129472319,0
Macrolides,4,24,4,2.15,4.238243188403094,0.1910162177510785,0.03648719544392743,0.84,2.151496129472319,2.151496129472319,0
Macrolides,4,25,4,2.2,4.387704511663366,0.16943250593972672,0.028707374069015534,0.86,2.151496129472319,2.151496129472319,0
Macrolides,4,26,4,2.25,4.542436577105643,0.14647611048172682,0.021455250941855044,0.88,2.151496129472319,2.151496129472319,0
Macrolides,4,27,4,2.3,4.702625257051561,0.1234527414775383,0.015240579378319907,0.92,2.151496129472319,2.151496129472319,0
Macrolides,4,28,4,2.35,4.868462978596023,0.10253925385472502,0.010514298581083738,0.93,2.151496129472319,2.151496129472319,0
Macrolides,4,29,4,2.4000000000000004,5.040148954760778,0.08779787922525494,0.007708467596452452,0.95,2.151496129472319,2.151496129472319,0
Macrolides,4,30,4,2.45,5.217889423799615,0.08568206757638464,0.0073414167041641444,0.96,2.151496129472319,2.151496129472319,0
Macrolides,4,31,4,2.5,5.4018978969426374,0.1006109736322936,0.01012256801523808,0.91,2.151496129472319,2.151496129472319,0
Macrolides,4,32,4,2.55,5.592395414877217,0.1303466399438284,0.016990246544646044,0.85,2.151496129472319,2.151496129472319,0
Macrolides,4,33,4,2.6,5.789610813273731,0.17039429635439685,0.029034216230110023,0.78,2.151496129472319,2.151496129472319,0
Macrolides,4,34,4,2.65,5.993780997675044,0.21745734445930168,0.047287696659291376,0.64,2.151496129472319,2.151496129472319,0
Macrolides,4,35,4,2.7,6.20515122807995,0.2691315860348588,0.07243181060163863,0.54,2.151496129472319,2.151496129472319,0
Macrolides,4,36,4,2.75,6.423975413562419,0.323310101170489,0.10452942151887182,0.4,2.151496129472319,2.151496129472319,0
Macrolides,4,37,4,2.8,6.6505164172805795,0.3780789902977436,0.1429437229045613,0.27,2.151496129472319,2.151496129472319,0
Macrolides,4,38,4,2.85,6.885046372241811,0.4319050231088129,0.18654194898662416,0.21,2.151496129472319,2.151496129472319,0
Macrolides,4,39,4,2.9000000000000004,7.127847008203271,0.48387784993801297,0.23413777366063418,0.09,2.151496129472319,2.151496129472319,0
Macrolides,4,40,4,2.95,7.37920999010055,0.53382649580399,0.2849707276223673,0.04,2.151496129472319,2.151496129472319,1
Macrolides,4,41,4,3,7.639437268410977,0.5822086027539779,0.33896685712073926,0.02,2.151496129472319,2.151496129472319,1
Macrolides,4,42,4,3.0500000000000003,7.9088414418724735,0.6297771154283157,0.3966192151172101,0.01,2.151496129472319,2.151496129472319,1
Macrolides,4,43,4,3.1,8.187746132993635,0.6771367502354233,0.45851417851939,0.01,2.151496129472319,2.151496129472319,1
Macrolides,4,44,4,3.15,8.476486376806186,0.7243587551330514,0.5246956061379038,0,2.151496129472319,2.151496129472319,1
Macrolides,4,45,4,3.2,8.775409023326732,0.770789496952042,0.5941164486115821,0,2.151496129472319,2.151496129472319,1
Macrolides,4,46,4,3.25,9.084873154211285,0.8150884719605179,0.6643692171229321,0,2.151496129472319,2.151496129472319,1
Macrolides,4,47,4,3.3000000000000003,9.405250514103123,0.8554341898658808,0.7317676531914957,0,2.151496129472319,2.151496129472319,1
Macrolides,4,48,4,3.35,9.736925957192046,0.8897954147014239,0.7917358800236789,0,2.151496129472319,2.151496129472319,1
Macrolides,4,49,4,3.400000000000001,10.080297909521558,0.9161805659083067,0.839386829348065,0,2.151496129472319,2.151496129472319,1
Macrolides,4,50,4,3.45,10.43577884759923,0.93281935799649,0.8701519546529836,0,2.151496129472319,2.151496129472319,1
Macrolides,4,51,4,3.5,10.803795793885275,0.9382721115498329,0.8803545553121821,0,2.151496129472319,2.151496129472319,1
Macrolides,4,52,4,3.5500000000000003,11.184790829754435,0.9314909936752641,0.867675471298131,0,2.151496129472319,2.151496129472319,1
Macrolides,4,53,4,3.6,11.579221626547461,0.911867882194533,0.8315030345779426,0,2.151496129472319,2.151496129472319,1
Macrolides,4,54,4,3.6500000000000004,11.98756199535009,0.8792941945074131,0.7731582804944404,0,2.151496129472319,2.151496129472319,1
Macrolides,4,55,4,3.7,12.4103024561599,0.8342346315146998,0.6959474204184669,0,2.151496129472319,2.151496129472319,1
Macrolides,4,56,4,3.75,12.847950827124839,0.7777916901923132,0.6049599133322154,0,2.151496129472319,2.151496129472319,1
Macrolides,4,57,4,3.8000000000000003,13.301032834561163,0.711723802290629,0.5065507707470304,0,2.151496129472319,2.151496129472319,1
Macrolides,4,58,4,3.85,13.770092744483621,0.638383616034859,0.40753364122174235,0,2.151496129472319,2.151496129472319,1
Macrolides,4,59,4,3.9000000000000004,14.255694016406544,0.560562145804626,0.3142299193090868,0,2.151496129472319,2.151496129472319,1
Macrolides,4,60,4,3.95,14.7584199802011,0.48125112528257086,0.2316026455857407,0,2.151496129472319,2.151496129472319,1
Macrolides,4,61,4,4,15.278874536821954,0.403360756412367,0.1626998998135569,0,2.151496129472319,2.151496129472319,1
Macrolides,4,62,4,4.050000000000001,15.817682883744947,0.32944650508274315,0.1085349997112339,0.04,2.151496129472319,2.151496129472319,1
Macrolides,4,63,4,4.1,16.37549226598727,0.26150301972113266,0.0683838293232711,0.12,2.151496129472319,2.151496129472319,0
Macrolides,4,64,4,4.15,16.95297275361238,0.2008770720182485,0.04035159806262461,0.32,2.151496129472319,2.151496129472319,0
Macrolides,4,65,4,4.2,17.550818046653465,0.14834878487091555,0.022007361972677185,0.52,2.151496129472319,2.151496129472319,0
Macrolides,5,1,5,1,1.9098593171027443,0.24847807902500732,0.06174135575595777,0.74,2.5665336287511624,2.5665336287511624,0
Macrolides,5,2,5,1.05,1.977210360468118,0.28159257985497144,0.07929438102937846,0.71,2.5665336287511624,2.5665336287511624,0
Macrolides,5,3,5,1.0999999999999999,2.0469365332484086,0.3125466088515845,0.09768538270462533,0.7,2.5665336287511624,2.5665336287511624,0
Macrolides,5,4,5,1.1500000000000001,2.119121594201547,0.33974016518770483,0.11542337984176898,0.67,2.5665336287511624,2.5665336287511624,0
Macrolides,5,5,5,1.2000000000000002,2.193852255831683,0.36180834745175416,0.13090528028576923,0.64,2.5665336287511624,2.5665336287511624,0
Macrolides,5,6,5,1.25,2.2712182885528214,0.37780871379073877,0.14273942421621236,0.58,2.5665336287511624,2.5665336287511624,0
Macrolides,5,7,5,1.3,2.3513126285257804,0.38734965873822497,0.15003975812461934,0.58,2.5665336287511624,2.5665336287511624,0
Macrolides,5,8,5,1.35,2.4342314892980115,0.39063380145182014,0.15259476683670006,0.54,2.5665336287511624,2.5665336287511624,0
Macrolides,5,9,5,1.4,2.5200744773803887,0.38840716956575966,0.1508601293700848,0.54,2.5665336287511624,2.5665336287511624,0
Macrolides,5,10,5,1.45,2.6089447118998073,0.38181596191813716,0.14578342877547237,0.56,2.5665336287511624,2.5665336287511624,0
Macrolides,5,11,5,1.5,2.7009489484713187,0.37218053378841237,0.13851834973102758,0.62,2.5665336287511624,2.5665336287511624,0
Macrolides,5,12,5,1.55,2.7961977074386084,0.3607192994975307,0.13011841302998922,0.69,2.5665336287511624,2.5665336287511624,0
Macrolides,5,13,5,1.6,2.8948054066368654,0.3483037810211616,0.12131552387363731,0.71,2.5665336287511624,2.5665336287511624,0
Macrolides,5,14,5,1.6500000000000001,2.996890498837522,0.33536368096838365,0.11246879851266381,0.69,2.5665336287511624,2.5665336287511624,0
Macrolides,5,15,5,1.7000000000000002,3.102575614039975,0.32201565505778973,0.10369408210229743,0.73,2.5665336287511624,2.5665336287511624,0
Macrolides,5,16,5,1.75,3.2119877067812097,0.30834668610502414,0.09507767883195027,0.77,2.5665336287511624,2.5665336287511624,0
Macrolides,5,17,5,1.8,3.3252582086402898,0.29464660342643273,0.08681662091073354,0.78,2.5665336287511624,2.5665336287511624,0
Macrolides,5,18,5,1.85,3.4425231861209054,0.2813886742913767,0.0791795860194585,0.77,2.5665336287511624,2.5665336287511624,0
Macrolides,5,19,5,1.9,3.563923504101635,0.26893303512272887,0.07232497738032292,0.78,2.5665336287511624,2.5665336287511624,0
Macrolides,5,20,5,1.9500000000000002,3.6896049950502747,0.25716642119628375,0.06613456819090442,0.81,2.5665336287511624,2.5665336287511624,0
Macrolides,5,21,5,2,3.8197186342054885,0.24539155467502952,0.06021701510582801,0.79,2.5665336287511624,2.5665336287511624,0
Macrolides,5,22,5,2.0500000000000003,3.954420720936236,0.23260413381500122,0.05410468306782699,0.77,2.5665336287511624,2.5665336287511624,0
Macrolides,5,23,5,2.1,4.093873066496817,0.21798637222416342,0.04751805847545153,0.84,2.5665336287511624,2.5665336287511624,0
Macrolides,5,24,5,2.15,4.238243188403094,0.20130987969737688,0.040525667663772344,0.84,2.5665336287511624,2.5665336287511624,0
Macrolides,5,25,5,2.2,4.387704511663366,0.18306613145308437,0.03351320848519796,0.84,2.5665336287511624,2.5665336287511624,0
Macrolides,5,26,5,2.25,4.542436577105643,0.16436248420398847,0.02701502621370636,0.86,2.5665336287511624,2.5665336287511624,0
Macrolides,5,27,5,2.3,4.702625257051561,0.14677942814824377,0.021544200527525453,0.88,2.5665336287511624,2.5665336287511624,0
Macrolides,5,28,5,2.35,4.868462978596023,0.13241650457547954,0.017534130683987993,0.9,2.5665336287511624,2.5665336287511624,0
Macrolides,5,29,5,2.4000000000000004,5.040148954760778,0.12414715565715316,0.015412516257761416,0.92,2.5665336287511624,2.5665336287511624,0
Macrolides,5,30,5,2.45,5.217889423799615,0.12548108235415742,0.015745502028770838,0.87,2.5665336287511624,2.5665336287511624,0
Macrolides,5,31,5,2.5,5.4018978969426374,0.13914078447080994,0.019360157903152386,0.84,2.5665336287511624,2.5665336287511624,0
Macrolides,5,32,5,2.55,5.592395414877217,0.1654255774090708,0.02736562166112448,0.79,2.5665336287511624,2.5665336287511624,0
